대여소_ID,위도,경도,주소
ST-1974,37.506115,126.89859,서울특별시 영등포구 도신로15길 5 영등포 다목적 배드민턴 체육관 
ST-1523,37.50605,126.860786,서울특별시 구로구 중앙로 100 고척LIGA아파트 앞
ST-2901,37.506012,126.915886,서울특별시 영등포구 영등포구 가마산로79길 19 
ST-1070,37.505932,127.10775,서울특별시 송파구 송파동 68 석촌역 2번출구
ST-1153,37.505928,126.969231,서울특별시 동작구 흑석동 27-83 한강 현대아파트 건너편
ST-687,37.505852,126.939362,서울특별시 동작구 상도로 지하 188 동작구 노량진동 311-4
ST-2577,37.505852,127.121941,서울특별시 송파구 방이동225 
ST-1080,37.505829,127.107056,서울특별시 송파구 송파동 69 석촌역 1번출구 앞
ST-1081,37.505802,127.109718,서울특별시 송파구 송파동 2-3 송파여성문화회관 앞
ST-1993,37.505745,126.836311,서울특별시 양천구 신정로 110 신정숲속마을 
ST-3108,37.505703,127.029198,서울특별시 강남구 봉은사로 130 노보텔 앰배서더 강남 서울 
ST-546,37.505692,127.084038,서울특별시 송파구 백제고분로15길 7 송파구 잠실동 230
ST-1408,37.505627,127.136421,서울특별시 송파구 오금동 75-4 
ST-1910,37.505608,127.002159,서울특별시 서초구 신반포로 165 반포쇼핑타운 
ST-787,37.505581,127.024277,서울특별시 강남구 봉은사로 지하 102 교보타워 버스정류장
ST-1866,37.505505,127.106575,서울특별시 송파구 백제고분로 365 태문빌딩 
ST-2809,37.505455,126.906265,서울특별시 영등포구 영등포구 가마산로 426 
ST-1870,37.505444,127.132332,서울특별시 송파구 오금로 363 오금근린공원 
ST-2649,37.505432,126.941513,서울특별시 동작구 상도동25-41(마을버스정류소20803 옆) 
ST-1178,37.505428,127.052872,서울특별시 강남구 대치동 1011 KT선릉타워
ST-1414,37.505413,127.131691,서울특별시 송파구 오금로 363 오금근린공원 
ST-1355,37.505356,126.966179,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오 106동앞
ST-2660,37.505245,126.994164,서울특별시 서초구 신반포로15길 29 신반포상가 
ST-3182,37.505196,126.87619,서울특별시 구로구 구로중앙로39길 11 
ST-1236,37.50518,126.882538,서울특별시 구로구 신도림로 16 신도림2차e편한세상아파트 203동 앞
ST-1229,37.505138,126.844337,서울특별시 구로구 고척로21길 85 참새공원(백곡경노당)
ST-745,37.505096,127.013107,서울특별시 서초구 사평대로 지하 285 서초구 반포동 128-7
ST-2819,37.505089,126.913345,서울특별시 영등포구 영등포구 신길동 242-193 
ST-1926,37.505089,127.023911,서울특별시 서초구 강남대로 477-2 가로분식점 
ST-290,37.505016,126.898537,서울특별시 영등포구 도림동 255-2 
ST-1911,37.504787,126.999924,서울특별시 서초구 신반포로 143 경남쇼핑센터 
ST-1728,37.504711,127.087563,서울특별시 송파구 백제고분로 187 삼전역 1번출구
ST-2356,37.504704,126.960732,서울특별시 동작구 흑석동 340-10 
ST-1887,37.504673,127.025795,서울특별시 강남구 봉은사로 110 연우빌딩 
ST-1367,37.504589,127.139366,서울특별시 송파구 마천로25길 18 거여초등학교 옆
ST-284,37.504566,126.910233,서울특별시 영등포구 신길동 250-4 신길동 우리은행 옆
ST-2357,37.504562,126.946785,서울특별시 동작구 만양로 6 e편한세상 상도 노빌리티 
ST-1962,37.50452,126.870552,서울특별시 구로구 고척동 60-42 
ST-690,37.504498,126.938988,서울특별시 동작구 상도로 지하 188 동작구 상도동 26-20
ST-299,37.504494,126.921951,서울특별시 영등포구 신길동853 서울지방병무청 버스정류장
ST-2827,37.504444,126.950256,서울특별시 동작구 매봉로 34 
ST-1982,37.504383,126.908089,서울특별시 영등포구 가마산로 442 래미안프레비뉴 
ST-673,37.504379,126.888298,서울특별시 구로구 새말로 73 구로구 구로동 50
ST-933,37.5042,127.087532,서울특별시 송파구 백제고분로 188 잠실포스코더샵
ST-748,37.504116,126.99749,서울특별시 서초구 신반포로 지하 105 서초구 반포동 128-1
ST-3246,37.504112,127.076622,서울특별시 송파구 도곡로62길 10 체육시설 관리사무실 
ST-815,37.504009,127.04908,서울특별시 강남구 선릉로 435 원광빌딩 
ST-2801,37.504005,126.92028,서울특별시 영등포구 신길동 4958-1 
ST-2816,37.503841,126.896156,서울특별시 영등포구 영등포구 대림로 256 
ST-676,37.503815,126.851959,서울특별시 구로구 고척로45길 1 
ST-1554,37.503811,127.021362,서울특별시 서초구 사평대로 349 반포1동 서초빌딩 앞
ST-302,37.503803,126.903419,서울특별시 영등포구 신길동263-76 도림신협 앞
ST-2667,37.503658,127.005943,서울특별시 서초구 반포동 118-3 
ST-1899,37.503643,127.016022,서울특별시 서초구 반포동 30-16 
ST-1920,37.503624,126.997322,서울특별시 서초구 반포대로 275 래미안퍼스티지아파트 
ST-1851,37.503624,127.103554,서울특별시 송파구 백제고분로37길 16 석촌동주민센터 
ST-811,37.503212,127.042732,서울특별시 강남구 역삼동 801-7 
ST-2366,37.503212,126.954597,서울특별시 동작구 상도로53길 70 상도에스에이치빌 
ST-2663,37.503204,127.006531,서울특별시 서초구 반포동60-1 
ST-695,37.503189,126.97715,서울특별시 동작구 현충로 지하 220 동작구 동작동 326
ST-696,37.503181,126.976089,서울특별시 동작구 현충로 지하 220 동작구 동작동 203-5
ST-1981,37.503136,126.91008,서울특별시 영등포구 신길로 119 신길뉴타운 한화 꿈에그린 
ST-873,37.503117,126.880386,서울특별시 구로구 구로중앙로 174 구로동 603-26
ST-2365,37.503113,126.964714,서울특별시 동작구 흑석한강로 27 흑석한강푸르지오 
ST-3162,37.503017,127.09214,서울특별시 송파구 백제고분로 236-2 구두수선대 
ST-3041,37.503006,126.893829,서울특별시 영등포구 대림동 647-2 
ST-1912,37.50296,126.993599,서울특별시 서초구 반포동 12 
ST-2918,37.502914,127.092537,서울특별시 송파구 백제고분로 236-2 구두수선대 
ST-2683,37.502865,127.065941,서울특별시 강남구 영동대로 319 GS자이 갤러리 
ST-1222,37.50285,126.889481,서울특별시 구로구 공원로 68 화광신문사 앞
ST-2358,37.502743,126.921577,서울특별시 동작구 대방동 466-45 
ST-1859,37.502644,127.097397,서울특별시 송파구 백제고분로 275 
ST-927,37.502636,127.012314,서울특별시 서초구 고무래로 34 서초구 반포동 131-1
ST-740,37.502594,127.127647,서울특별시 송파구 오금로 지하 321 송파구 오금동 44-2
ST-1272,37.5025798,126.8821545,서울특별시 구로구 구로중앙로 174 구로역 1번출구
ST-1273,37.502548,126.883881,서울특별시 구로구 새말로 31 구로동롯데아파트
ST-2369,37.502514,126.940651,서울특별시 동작구 장승배기로10가길 45 모던힐타운 
ST-1405,37.502411,127.021606,서울특별시 서초구 서운로 221 래미안서초스위트앞
ST-809,37.502396,127.0588,서울특별시 강남구 삼성로 350 대치동 삼성로
ST-812,37.502357,127.04319,서울특별시 강남구 테헤란로 지하 156 역삼역 지하보도 2번출구
ST-1729,37.502338,127.096443,서울특별시 송파구 백제고분로 272 석촌고분역 4번출구
ST-1160,37.502319,127.02227,서울특별시 서초동 1389 서초4동주민센터
ST-2757,37.50227,127.121956,서울특별시 송파구 가락동 22-7 
ST-2578,37.502235,127.117287,서울특별시 송파구 송파동166-2 
ST-747,37.502232,127.002258,서울특별시 서초구 신반포로 지하 188 서초구 반포동 117-4
ST-806,37.502213,127.067207,서울특별시 강남구 영동대로 308 주식회사 오뚜기 정문 앞
ST-691,37.502178,126.948204,서울특별시 동작구 상도로 지하 272 동작구 상도1동 776
ST-2934,37.502094,126.99147,서울특별시 서초구 신반포로 56-7 세화고.세화여고.세화여중 
ST-3040,37.502083,126.893188,서울특별시 영등포구 대림동 646-1 
ST-1073,37.5020632,127.1280374,서울특별시 서울 송파구 오금동 44-2 오금역 7번출구
ST-2796,37.502056,127.11055,서울특별시 송파구 송파구 송파동 97-2 
ST-966,37.501949,127.04277,서울특별시 강남구 언주로89길 7 더 오번 빌딩 명동칼국수 앞
ST-2465,37.501915,126.889244,서울특별시 구로구 서울 구로구 구로동 50 
ST-1231,37.501904,126.828964,서울특별시 구로구 오리로 1352 궁동생태공원
ST-1706,37.501862,127.117233,서울특별시 송파구 송이로 42 가락고등학교 앞
ST-928,37.501713,126.995476,서울특별시 서초구 신반포로16길 30 서초구 반포동 15-2
ST-678,37.501705,126.847282,서울특별시 구로구 남부순환로 775 개봉푸르지오 
ST-1796,37.501667,127.137741,서울 송파구 오금동 129-4 
ST-1072,37.501652,127.128181,서울특별시 송파구 가락동 10-15 오금역 3번 출구 뒤
ST-2800,37.501606,126.91745,서울특별시 영등포구 신길동 4963-5 
ST-3064,37.501575,126.945908,서울특별시 동작구 상도동 158-10 
ST-1304,37.501571,127.0029689,서울특별시 서초구 반포대로 235 서래공원앞
ST-959,37.501545,127.038567,서울특별시 강남구 테헤란로 지하 156 역삼빌딩
ST-2658,37.501507,127.003479,서울특별시 서초구 반포동63-6 
ST-1794,37.501495,127.147781,서울 송파구 마천동 5-19 성내천로 179
ST-3124,37.50127,126.876785,서울특별시 구로구 경인로53길 15 중앙유통단지 
ST-2892,37.501263,126.891182,서울특별시 구로구 구로구 구로동 50-7 
ST-1247,37.501228,127.050362,서울특별시 강남구 역삼로 315-1 개나리SK뷰 
ST-1961,37.50119,126.863533,서울특별시 구로구 중앙로6길 5-15 청구아파트 
ST-2916,37.501171,127.085167,서울특별시 송파구 잠실동 349 
ST-3194,37.501087,126.860458,서울특별시 구로구 중앙로5길 59 
ST-3240,37.500996,127.068039,서울특별시 강남구 영동대로 230 우성1차아파트 
ST-3013,37.500965,126.88237,서울특별시 구로구 서울 구로구 구로동 496-128 
ST-701,37.500881,126.94175,서울특별시 동작구 장승배기로 26 상도동 201-38
ST-3088,37.500755,126.877083,서울특별시 구로구 경인로 518 CJ공장 
ST-746,37.500652,127.018616,서울특별시 서초구 고무래로 89 반포써밋 
ST-301,37.500649,126.909515,서울특별시 영등포구 신길동3596 남서울아파트 14동앞
ST-751,37.500614,126.98616,서울특별시 서초구 신반포로 10 서초구 반포동 752
ST-1876,37.50058,127.118843,서울특별시 송파구 송파동 166-3 
ST-283,37.500462,126.905846,서울특별시 영등포구 신길동 399 영등포구민체육센터 앞
ST-807,37.500439,127.066223,서울특별시 강남구 도곡로 540 천주교 대치 2동 교회 옆
ST-1234,37.5003742,126.8627604,서울특별시 구로구 중앙로3길 18-8 고척1동 주민센터 인근
ST-2361,37.500248,126.94973,서울특별시 동작구 상도동 415-1 
ST-1896,37.500244,127.036057,서울특별시 강남구 테헤란로 152 강남파이낸스센터 
ST-1983,37.500172,126.911308,서울특별시 영등포구 신길동 2798 
ST-1991,37.500137,126.913979,서울특별시 영등포구 신길동 3859 
ST-726,37.500076,126.921082,서울특별시 동작구 상도로 지하 2 동작구 대방동 466-51
ST-1793,37.50005,127.111511,서울특별시 송파구 양재대로 925 가락1동주민센터 
ST-2620,37.500034,127.159248,서울특별시 송파구 성내천로35길 53 
ST-2798,37.500027,127.118431,서울특별시 송파구 송파구 가락동 94-9 
ST-1089,37.499985,127.135391,서울특별시 송파구 동남로 263 송파도서관
ST-919,37.499889,126.867699,서울특별시 구로구 경인로 445 구로구 고척동 63-3
ST-1413,37.499874,127.141479,서울특별시 송파구 오금로51길 56 송파소방서 맞은편(성내4교)
ST-2684,37.499866,127.060501,서울특별시 강남구 삼성로 312 
ST-1651,37.499859,126.89724,서울특별시 영등포구 가마산로 343 대림3동사거리(하나은행)
ST-728,37.499855,126.929565,서울특별시 동작구 상도로 지하 76 동작구 상도동 329-2
ST-300,37.499828,126.919945,서울특별시 영등포구 신길동4884 보라매역4번출구(순흥빌딩)
ST-1963,37.499813,126.874313,서울특별시 구로구 구로동 635-32 
ST-1697,37.499809,126.898003,서울특별시 영등포구 가마산로 352 대림3동사거리
ST-2664,37.499798,126.996468,서울특별시 서초구 반포동15-2 
ST-738,37.499756,127.152504,서울특별시 송파구 성내천로 233 송파구 마천동 200-58
ST-688,37.499645,126.927094,서울특별시 동작구 상도로 지하 76 동작구 대방동 406-10
ST-1680,37.499599,127.033752,서울특별시 강남구 테헤란로 134 포스코피앤에스타워 (역삼역 3번출구 부근)
ST-675,37.49947,126.868401,서울특별시 구로구 경인로 430 구로구 고척동 63-5
ST-839,37.499413,127.112869,서울특별시 송파구 송파대로 지하 354 송파구 가락동 459-4
ST-1316,37.499413,126.999413,서울특별시 서초구 동광로39길 93 서래마을파리15구공원 앞
ST-3237,37.499382,126.841141,서울특별시 구로구 고척로 49 동부골든아파트 
ST-1412,37.4992569,127.1369054,서울특별시 송파구 동남로24길 6 우창아파트 상가
ST-2575,37.499176,127.125893,서울특별시 송파구 중대로 149 경찰병원역 
ST-672,37.4991,126.89135,서울특별시 구로구 새말로18길 39 구로구 구로동 50
ST-1942,37.499084,126.863274,서울특별시 구로구 중앙로1길 18-19 우성현대아파트 
ST-1924,37.49905,126.996254,서울특별시 서초구 사평대로 108 반포골프백화점 
ST-2600,37.499004,127.146942,서울특별시 송파구 마천동 36 
ST-1900,37.498928,127.024727,서울특별시 서초구 서초동 1417 
ST-808,37.49865,127.059319,서울특별시 강남구 도곡로 447 대치동 버거킹대치점
ST-3207,37.498615,127.068314,서울특별시 강남구 영동대로 214-2 
ST-1696,37.498569,126.871521,서울특별시 구로구 경인로 482 롯데마트 건너편
ST-1275,37.498516,126.891991,서울특별시 구로구 공원로 15 구로도서관
ST-1230,37.498482,126.847504,서울특별시 구로구 고척로22길 64 동인오피스텔 건너편 소공원
ST-1577,37.49847,127.030113,서울특별시 강남구 강남대로 지하 396 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞)
ST-2654,37.498455,126.927979,서울특별시 동작구 보라매로 99 
ST-2678,37.498402,127.060936,서울특별시 강남구 삼성로 237 
ST-3231,37.498371,127.146957,서울특별시 송파구 거마로 62 효명빌딩 
ST-1655,37.498363,126.99115,서울특별시 서초구 반포동 128-13 
ST-2915,37.498272,127.134865,서울특별시 송파구 송파구 오금동 166 
ST-1540,37.498241,126.893982,서울특별시 영등포구 가마산로 315 신동아아파트 앞
ST-3086,37.498173,126.984482,서울특별시 서초구 방배중앙로 207-10 아크로리버 
ST-3065,37.49815,126.983688,서울특별시 동작구 동작대로 241 
ST-2586,37.498089,127.154297,서울특별시 송파구 성내천로245 
ST-2878,37.498062,127.134613,서울특별시 송파구 송파구 가락동 166-1 
ST-814,37.498051,127.044601,서울특별시 강남구 언주로 337 동영문화센터앞
ST-2657,37.498016,127.022224,서울특별시 서초구 서초동 1313-12 
ST-3195,37.498013,126.860985,서울특별시 구로구 경인로43길 49 고척아이파크 구로구 고척동 102-2
ST-2986,37.497932,127.096756,서울특별시 송파구 송파구 석촌동 302-1 
ST-1226,37.49789,126.864502,서울특별시 구로구 경인로 403 원메디타운 앞
ST-1915,37.497795,126.987068,서울특별시 서초구 방배로 264-2 구두수선대 
ST-3115,37.497753,127.038574,서울특별시 강남구 논현로 420 
ST-896,37.4977,127.146202,서울특별시 송파구 거마로 51 송파구 거여동 133-60
ST-677,37.497684,126.853729,서울특별시 구로구 경인로 293 구로구 개봉동 139-4
ST-1543,37.497669,126.919868,서울특별시 동작구 여의대방로 122 LG전자 베스트？ 대리점 앞
ST-1074,37.497643,127.135281,서울특별시 서울 송파구 가락동 165-2 개롱역 3번출구
ST-2585,37.497631,127.159668,서울특별시 송파구 마천동588 
ST-3153,37.497555,127.114944,서울특별시 송파구 가락동 95-3 
ST-681,37.497551,126.847252,서울특별시 구로구 오류로8바길 34 구로구 오류동 33-145
ST-3222,37.49752,126.852951,서울특별시 구로구 개봉동 416-285 
ST-1410,37.497517,127.154678,서울특별시 송파구 성내천로39길 4 마천금호어울림 1차아파트 건너편
ST-667,37.497505,126.884377,서울특별시 구로구 구로동로42길 43 구로구 구로동 454-92
ST-1858,37.497414,127.096306,서울특별시 송파구 삼전동 156 
ST-1240,37.4972421,126.8719888,서울특별시 구로구 구일로 133 구일역 1번 출입구 앞
ST-1227,37.497242,126.859123,서울특별시 구로구 개봉동 139-4 
ST-1929,37.497211,127.004272,서울특별시 서초구 반포대로 201 국립중앙도서관 
ST-3232,37.497143,127.146416,서울특별시 송파구 거여동 697 
ST-3225,37.497082,126.877884,서울특별시 구로구 구일로8길 150 
ST-1151,37.497078,126.917793,서울특별시 동작구 신대방동 395 보라매공원 정문
ST-1716,37.497047,127.14035,서울특별시 송파구 거여동 11-3 
ST-1529,37.496998,126.87178,서울특별시 구로구 구일로 126 삼성전자 물류센터 앞
ST-761,37.496914,127.024963,서울특별시 서초구 서초대로 405 1377
ST-1886,37.496895,127.070137,서울특별시 강남구 대치동 5-3 
ST-922,37.496799,126.952873,서울특별시 동작구 성대로14길 46 동작구 상도동 517
ST-1526,37.496761,126.844963,서울특별시 구로구 경인로 219 동방서적
ST-1881,37.496674,127.053429,서울특별시 강남구 도곡로 401 롯데백화점 
ST-3178,37.496658,127.069382,서울특별시 강남구 대치동 398 
ST-1667,37.496601,126.953682,서울특별시 동작구 상도로 지하 378 숭실대 입구역3번 출구 앞
ST-1179,37.496552,127.054298,서울특별시 강남구 대치동 1026 한티역 3번출구
ST-286,37.496513,126.914803,서울특별시 영등포구 신길동 4490 보라매 두산위브 앞
ST-2583,37.49651,127.110329,서울특별시 송파구 양재대로 925 가락1동 주민센터 
ST-1228,37.496498,126.863098,서울특별시 구로구 경인로 382 한마을아파트 정문상가
ST-1221,37.496456,126.889587,서울특별시 구로구 가마산로25길 9-24 구로구의회 앞
ST-1984,37.496365,126.908249,서울특별시 영등포구 신길로 39-3 가로판매대84 
ST-1905,37.496193,127.021011,서울특별시 서초구 서초동 1370 
ST-1717,37.496181,127.138031,서울특별시 송파구 오금로 지하 402 가락삼환아파트 앞
ST-1872,37.496124,127.124802,서울특별시 송파구 중대로 149 경찰병원역 
ST-804,37.496117,127.069443,서울특별시 강남구 남부순환로 지하 3104 학여울역 사거리
ST-921,37.496094,126.954071,서울특별시 동작구 상도로 지하 378 동작구 상도동 514
ST-1530,37.49596,126.874039,서울특별시 구로구 구일로10길 27 SK허브수 앞
ST-1525,37.495941,126.844002,서울특별시 구로구 경인로 208 오류동역 앞
ST-1882,37.495899,127.052193,서울특별시 강남구 도곡동 556 
ST-2685,37.495876,127.086502,서울특별시 강남구 일원동 700-8 
ST-3117,37.495823,126.917816,서울특별시 동작구 여의대방로16길 1 태성대아파트 
ST-2823,37.495823,126.908356,서울특별시 영등포구 영등포구 대림동 917-49 
ST-1220,37.495781,126.890121,서울특별시 구로구 가마산로 272 강서수도사업소민원센터
ST-1853,37.495693,127.123856,서울특별시 송파구 송이로 123 국립경찰병원 
ST-897,37.49567,127.130592,서울특별시 송파구 동남로 203 송파구 가락동 195-1
ST-1411,37.495659,127.157173,서울특별시 송파구 성내천로47길 23 송파파크데일 2단지입구 앞 주차장
ST-2963,37.495602,127.071945,서울특별시 강남구 남부순환로 3104 SETEC 
ST-1906,37.495564,127.01918,서울특별시 서초구 서초동 1688-12 
ST-3055,37.495552,126.856979,서울특별시 구로구 개봉로23가길 10 한양아이클래스 구로 
ST-1852,37.495537,127.107201,서울특별시 송파구 가락동 282 
ST-2367,37.495506,126.956375,서울특별시 동작구 상도로 369 숭실대학교 
ST-893,37.495461,127.15329,서울특별시 송파구 마천로57길 지하 7 송파구 마천동 183-99
ST-1965,37.495453,126.880394,서울특별시 구로구 구로동 467-62 
ST-1531,37.495399,126.87101,서울특별시 구로구 구일로10길 27 SK허브수 A동
ST-2937,37.495358,127.139473,서울특별시 송파구 거여동 산23-34 
ST-2409,37.495358,127.115692,서울특별시 송파구 중대로 55-2 가로판매대 
ST-666,37.495285,126.872162,서울특별시 구로구 구일로 110 구로구 구로동 642-107
ST-1274,37.495266,126.888474,서울특별시 구로구 가마산로 245 구로구청
ST-2680,37.495262,127.049507,서울특별시 강남구 도곡로43길 10 
ST-1732,37.495258,126.830658,서울특별시 구로구 부일로11길 51 동양빌라 주변
ST-2870,37.495243,127.039375,서울특별시 강남구 논현로 337 
ST-2689,37.495213,127.033028,서울특별시 강남구 역삼로7길 16 역삼1문화센터 
ST-2808,37.495193,126.900177,서울특별시 영등포구 도림로47길 1 우성아파트 
ST-680,37.495029,126.843613,서울특별시 구로구 경인로20길 13 구로구 오류동 65-6
ST-920,37.494995,126.858253,서울특별시 구로구 경인로40길 47 구로구 개봉동 416-99
ST-2997,37.494991,126.84185,서울특별시 구로구 서울 구로구 오류동 44-1 
ST-2959,37.494846,126.900291,서울특별시 영등포구 대림로 154 기영빌딩 
ST-960,37.494823,127.047905,서울특별시 강남구 선릉로69길 19 102동 앞
ST-949,37.494743,126.983063,서울특별시 서초구 동작대로 204 청남빌딩 
ST-1869,37.494698,127.104645,서울특별시 송파구 가락동 538 
ST-694,37.494663,126.982445,서울특별시 동작구 동작대로39길 22 이수힐스테이트 
ST-2941,37.494591,127.151093,서울특별시 송파구 거여동 217-14 
ST-1652,37.494572,126.89975,서울특별시 영등포구 대림로 153 우성아파트 교차로
ST-733,37.494499,126.916527,서울특별시 동작구 여의대방로16길 53 신대방동 460-37
ST-1181,37.494499,127.063797,서울특별시 강남구 삼성로 156 대치역 사거리
ST-918,37.494404,126.894447,서울특별시 구로구 도림천로 351 구로구 구로동 72-9
ST-3230,37.494286,127.121704,서울특별시 송파구 중대로 121 송파롯데캐슬파인힐 
ST-870,37.494282,126.859215,서울특별시 구로구 경인로40길 47 구로구 개봉동 202-42
ST-819,37.494236,127.047462,서울특별시 강남구 선릉로 지하 228 강남세브란스교차로 래미안그레이튼 104동 앞
ST-765,37.494217,127.013786,서울특별시 서초구 서초대로 지하 294 서초구 서초동 1748-6
ST-1916,37.494205,126.989357,서울특별시 서초구 방배로 239 현대멤피스아파트 
ST-2410,37.494167,127.10453,서울특별시 송파구 양재대로 932 가락동 농수산물도매시장 
ST-671,37.494141,126.889984,서울특별시 구로구 구로중앙로 48 구로구 구로동 65
ST-1897,37.494118,127.062904,서울특별시 강남구 대치동 507-4 
ST-3179,37.494045,127.086784,서울특별시 강남구 일원동 698 
ST-823,37.494007,127.079514,서울특별시 강남구 개포로 623 대청역1번출구 뒤
ST-1960,37.493965,126.853043,서울특별시 구로구 개봉로19길 87 로얄파크 
ST-2855,37.493858,126.856468,서울특별시 구로구 서울 구로구 개봉동 204-20 
ST-2949,37.493828,126.839073,서울특별시 구로구 구로구 구로동 50-7 
ST-1913,37.493771,126.990067,서울특별시 서초구 방배로 230-1 
ST-817,37.493759,127.045898,서울특별시 강남구 선릉로 지하 228 8.삼호@ 2동 ( 간선도로)
ST-737,37.493729,127.120621,서울특별시 송파구 송파대로28길 24 송파구 가락동 100-2
ST-2867,37.493706,127.079994,서울특별시 강남구 강남구 일원로 7 
ST-871,37.493671,126.843704,서울특별시 구로구 서해안로 2340-10 구로구 오류동 135-2
ST-1305,37.493618,127.014183,서울특별시 서초구 서초중앙로 130 교대역 5번출구 뒤
ST-1219,37.493401,126.874329,서울특별시 구로구 구일로 90-51 구일고등학교 정문
ST-930,37.493343,127.14473,서울특별시 송파구 오금로 지하 499 3번출구
ST-2463,37.49334,126.859177,서울특별시 구로구 서울 구로구 개봉동 412-43 
ST-1556,37.493259,127.029533,서울특별시 서초구 강남대로 341 삼원빌딩
ST-3105,37.493221,126.923431,서울특별시 동작구 보라매로5길 20 서울특별시보라매병원 
ST-1077,37.493198,127.128998,서울특별시 서울 송파구 가락동 195-4 가락미륭아파트 앞
ST-838,37.493179,127.118546,서울특별시 송파구 송파대로 지하 257 송파구 가락동 214-3
ST-895,37.493126,127.143822,서울특별시 송파구 오금로 지하 499 송파구 거여동 20-14
ST-3252,37.493126,126.884247,서울특별시 구로구 가마산로 208 
ST-2755,37.493084,127.152039,서울특별시 송파구 마천동 307-1 
ST-1242,37.4930634,126.8758648,서울특별시 구로구 구일로4길 57 구로1동주민센터 앞
ST-3009,37.492889,127.002647,서울특별시 서초구 서초구 동광로 몽마르뜨공원 입구 
ST-956,37.492809,127.041389,서울특별시 강남구 도곡로 205 도곡1동 주민센터 교차로
ST-872,37.49279,126.824524,서울특별시 구로구 경인로3길 지하 64 구로구 온수동 119-4
ST-2606,37.492733,127.117989,서울특별시 송파구 가락동 184-23 
ST-2753,37.492672,126.841621,서울특별시 구로구 오류동 332-37 
ST-1532,37.492649,126.876183,서울특별시 구로구 구일로4길 57 구로1동주민센터 앞
ST-689,37.492588,126.92524,서울특별시 동작구 보라매로5길 44 동작구 신대방동 395-61
ST-1237,37.492565,126.894753,서울특별시 구로구 도림천로 351 대림역 1번 출입구 밑
ST-3242,37.492538,127.119446,서울특별시 송파구 송파대로 234 
ST-2603,37.492367,127.136551,서울특별시 송파구 송이로31길 66 세양청마루아파트 
ST-2474,37.492294,127.094337,서울특별시 강남구 양재대로 781 
ST-2345,37.492287,126.909546,서울특별시 동작구 여의대방로 22 우성아파트 
ST-1232,37.4922795,126.8239982,서울특별시 구로구 부일로 872 온수역 남측
ST-2936,37.492222,127.156593,서울특별시 송파구 송파구 마천동 325-29 
ST-813,37.492199,127.039459,서울특별시 강남구 도곡로 183 스타벅스 앞
ST-1076,37.4921,127.117752,서울특별시 송파구 가락동 214-15 가락시장역 롯데마트앞
ST-782,37.492077,127.071976,서울특별시 강남구 영동대로 101 대모산입구역 2번출구 앞
ST-1679,37.492062,127.030746,서울특별시 강남구 강남대로 324 역삼동 디오슈페리움 (우성아파트 사거리)
ST-1241,37.492031,126.873772,서울특별시 구로구 구일로 64 구로1동우체국 앞
ST-2591,37.492016,127.117455,서울특별시 송파구 중대로70-2 
ST-2584,37.491985,127.14373,서울특별시 송파구 오금로56길 28 어울림아파트 
ST-1553,37.491951,127.008553,서울특별시 서초구 서초대로 248 서초역1번출구 앞
ST-803,37.491928,127.056969,서울특별시 강남구 남부순환로 지하 2814 대치지구대 방향
ST-1574,37.49181,127.073158,서울특별시 강남구 개포로 지하 522 대모산입구역 4번 출구 앞
ST-1527,37.491798,126.83242,서울특별시 구로구 경인로15길 75 구로구배드민턴실내체육관 앞
ST-3189,37.491795,126.825005,서울특별시 구로구 온수동 48-4 
ST-1704,37.491703,127.088226,서울특별시 강남구 일원동 712-5 
ST-2826,37.491577,126.908813,서울특별시 동작구 시흥대로 676 
ST-2368,37.491501,126.982407,서울특별시 동작구 사당동 산1-13 
ST-2587,37.491467,127.12664,서울특별시 송파구 문정동 3 
ST-2817,37.491283,126.90802,서울특별시 영등포구 영등포구 시흥대로 665 
ST-2391,37.491226,126.956078,서울특별시 관악구 봉천동 7-17 
ST-1927,37.491222,126.982956,서울특별시 서초구 동작대로 164 
ST-1075,37.491131,127.125809,서울특별시 송파구 문정동 3-2 문정현대아파트 교차로
ST-1854,37.491123,127.135109,서울특별시 송파구 송이로31길 52 문정시영아파트 
ST-762,37.491112,127.022957,서울특별시 서초구 효령로36길 22 서초동 1418
ST-3109,37.491074,127.036194,서울특별시 강남구 도곡로 177-2 
ST-670,37.491032,126.892151,서울특별시 구로구 구로중앙로 13 구로구 구로동 136-14
ST-1904,37.491009,127.023521,서울특별시 서초구 서초동 1418 
ST-2847,37.490967,127.088364,서울특별시 강남구 일원동 711-2 
ST-1879,37.490959,127.054985,서울특별시 강남구 도곡동 310-2 
ST-3103,37.49091,126.829651,서울특별시 구로구 경인로 70 계림 웨스트벨리 
ST-1889,37.490837,127.08065,서울특별시 강남구 일원로 81 삼성의료원 
ST-1233,37.490723,126.826393,서울특별시 구로구 경인로2길 10 오청초교 앞 보도육교
ST-549,37.490688,127.143127,서울특별시 송파구 양산로 15 송파구 거여동 289-9
ST-810,37.490551,127.031464,서울특별시 강남구 강남대로 308 뱅뱅사거리 랜드마크타워 앞
ST-1158,37.49054,127.008163,서울특별시 서초동 1748-14 서초역 3번출구
ST-1358,37.4905359,127.0283284,서울특별시 서초구 효령로77길 37 서초어린이도서관 맞은편
